id,screen_name,created_at,text
1657788066390474757,,,"Can Americans please come up with a better standard greeting than “hi how are you”? Good day? Top o the morning? Charmed I’m sure has a nice ring. Or can we all agree just to say ¿Qué tal, amigo? ANYTHING but the goofy how are you good how are you exchange"
1657788085906685952,,,Craving both an açaí bowl and a BLT
1657788205905637376,,,@amin66b 🤗
1657788233336406016,,,https://t.co/cGN3ow9DAo
1657788238428291073,,,@SoyAnalia_____ 🤗😘
1657788263204003846,,,"@bsnrl2 @RealJoeBonanno @TAftermath2020 That’s our president saying:
What a lying POS to the one who lost the 2020 election."
1657788266437812225,,,now why do people get a phd in business…
1657788323841073152,,,@Vcam109 Lol they would of burn his house and record it for that play alone.
1657788372771823618,,,@CrispyFrise @ChomperElectric One is hand drawn and one isn’t. I’d be happy it isn’t the actual render in the game because the hand drawn pose actually looks cooler and makes for advertising and marketing.
1657788386415898628,,,@zikikiw N ap tann pou n wè sa y ap di soon paske sa vrèman depase wi... Vire tounen w ap montre zam tuipsss
1657788394905260032,,,"Dr. Business, Boss PhD"
1657788548597137410,,,"No matter how many ppl hate Pseudo in General. Pseudo tumor cerebrai likes to hover with patients who also have a vein insufficiency affecting ambulatory system, no override. 

Pseudo tumor cerebrai thrives where there’s severe protein malnutrition and a tired liver. Plain talk."
1657788578426912769,,,I wish I had some pics of me and my mom 🫠
1657788621833764866,,,@TweettheSouth Those are GREAT guitars. Congrats on the deal. Rare for Gibsons!
1657788693883629568,,,"Ja really think he YB, he got the NBA part right tho 😂😂"
1657788747352612866,,,"One day when it all breaks up, it just just go under Major Fatigue Syndrome or something like that"
1657788819528089600,,,One thing about about Dominicans we gonna stick together juuuu heard
1657788852625440769,,,"Spotted a tanager (or two?) at the pond in CP 

#centralparkbirding #birdcpp #redtanager https://t.co/5jFCpjgCni"
1657788865900343297,,,📢📢📢📢📢 https://t.co/gAFLpEQU8Y
1657788973647790080,,,Al menos de aquí no me la tumban por el chin de webo! 🤣 https://t.co/Ta9ZX8fyAQ
1657788992618741764,,,Thank you for giving the one and only KING!! Can't wait for the QUEEN now! Happy Mother's day gwo fontenn https://t.co/K4CpncayQd
1657789006493663234,,,@pchannelstrip i saw a three footed buddha the other day https://t.co/g5O17skTfc
1657789031898402820,,,@Knickanator_ Good observation. Lol
1657789043709452288,,,#LGM!!!! Let’s play kinda two. https://t.co/mnqHZpOXWE
1657789082104111106,,,"For Mother’s Day, Kevin and I made fresh crepes for mom from scratch. Happy Mother’s Day to the best there is! https://t.co/gBkRGYwo7C"
1657789167491850240,,,@JustAShittyPoet I'm also an August baby. From my research December or around Xmas is the time when mass procreation happens I. Great quantities.
1657789190501793794,,,@angelasimmons Chunkmonk 🫵🏾😯 https://t.co/heShSauWTS
1657789193211244545,,,@JagsSuperfan Yessir. Jax/Jaxson
1657789225159278599,,,@ViktorBunin Why you gotta chirp @Jierlich like that?
1657789246176997382,,,@liloyxl Gm gm Lilo
1657789285053915137,,,Politics https://t.co/xLAXvUP3aH
1657789289369944064,,,"MFN sounds a lot better to take care of 

So that’s mother’s day here. Not even a pucker on the filling inside the pie."
1657789303064281089,,,"@oMED1Co Well, SC for short 😂"
1657789339600838657,,,@RileNFTs Love it 10/10
1657789439706296320,,,@_johnsonator congrats bb!! love uuuuu and so proud 💙💙💙
1657789450624155648,,,@ItsT89 Gm gm
1657789464146526209,,,"Food is now Comfort. 

We made it. Permanence."
1657789487936679939,,,Baby fue de un malo que te enamoraste 👹👹
1657789527614734339,,,"Quiero expresar mis más sinceras condolencias y un abrazo solidario a @AbelMartinezD, @MayoMartinezD_ @GalindoMartnez3 , y a toda la familia.
Descanse en paz doña Mélida Durán🕊️ https://t.co/uXlA4QmNY6"
1657789536947126274,,,"@DC_Draino Thats a clear sign that both of you has nothing to do!
Hahahahaha…"
1657789669411528704,,,"𝐏𝐨𝐰𝐞𝐫 𝐖𝐨𝐫𝐤𝐨𝐮𝐭 💪

Check out this Power workout then give it a go!💥
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#pushday #fitness #performancetraining https://t.co/b0Ixpod38Y"
1657789674700562432,,,she's so cute omfff https://t.co/eo5RmfzBPG https://t.co/iSpzCNQ27j
1657789710549282817,,,This is the best thread I’ve ever seen. ✌🏽🥲 https://t.co/fHQKMj5ZDA
1657789740366659586,,,"@ClaireBerlinski I feel in my substantial gut  that ballots cast won't be the ones counted and ballots will ""be found."""
1657789748142899206,,,"Using food, left Food empty."
1657789796889108480,,,"@hibiscusss_ He's a basketball player, he's supposed to be a role model for this generation like most of the others are... He can't do things like that on a regular basis... He was already suspended a couple months back for the same shit..."
1657789834969088000,,,https://t.co/JWWMO183xi
1657789858939584514,,,"Após 9hrs de voo, uma bela recompensa 🏃‍♂️ https://t.co/yzyvzcd3Ur"
1657789894113083392,,,"Toto: “A sacar una foto con la bici”

Yo: “bueno. Ahora sonreí”. Resultado: foto 2 y 3 https://t.co/mttTIAbCQ0"
1657789938086162432,,,New Rule:  while watching soccer (football) one must always say “boink” when players hit the ball with their head. ⚽️ #soccer #football #PremierLeague #ChampionshipLeague #MLS #FIFA #tampabayrowdies #NYCFC
1657789939545767939,,,#Harlem Art Park now. Vaccine 💉 120th between 3rd and Lex. .#Manhattan #NYC #Covid @AndreaKatSTL @ShannonPoe https://t.co/WV8xsHfIV3
1657789994604396550,,,Do you know how much corn we really eat? Corn some type of way is basically in everything we eat almost. https://t.co/vquChiLYPO
1657790026476924928,,,Maten an m ap di sa... Zanmi l yo toujou ap record tuipsss https://t.co/CMxrrQiBtE
1657790108693561345,,,三笘ボール持つだけで怖いもんな。
1657790149801934851,,,gurl that's ok we want to see the king https://t.co/fjCUGgsk6R
1657790155388796928,,,"Aw, no love for all of NYC, @Starbucks? Cool map at @LGAairport, but where is Staten Island? 🤦‍♂️ @SIBPVito https://t.co/GjHdq8TaAd"
1657790173927600130,,,"https://t.co/WRwbYpNEOm 
🚨50% off today! 🚨"
1657790194567856129,,,"This one broke this patient through. Food is a comfort now. If you have never been through the sickness side of the vows, I don’t know what of other sides."
1657790208195149824,,,I don’t feel sorry for Ja Morant at all. His homies ain’t make it hot. He knew he was on live. He reached down and upped that gun. Fuckin idiot.
1657790232572444672,,,The driver 2YDE13 parked illegally near 560 Broadway on May 14. This is in Manhattan Community Board 02 &amp; #NYPD5. #VisionZero https://t.co/ra3oXD1anQ
1657790298989133828,,,@ProudElephantUS You can’t call him a racist because he condemned “white supremacy”. That’s a legitimate statement!
1657790318295543811,,,Anmmweeeeeeeeeeeeeeee 🤣🤣🤣🤣🤣🤣🤣 https://t.co/DenuIR4Rfg
1657790373932957696,,,@Streets4Cars Used to pass that all the time riding home for 3 decades
1657790446142214144,,,@MartinQuinn4 @SmallerFishGAA @ConorOHanlon10 Chatting around speculation. Great times
1657790453561929730,,,Century 21 is reopening at noon on Tuesday and I’m so angry I can’t go! I wish they were opening at 8 or 9 instead  so I could sneak in before work 😭
1657790463582109697,,,@Samantha18160 @jmfamp @JackPosobiec https://t.co/DrTZWBSdyO
1657790463657607171,,,@Letitia02414011 @Lupita_Nyongo @DanaiGurira 🪨 https://t.co/EYW1Y8Y6GK
1657790535149531142,,,"Make you think of the bench press in a whole different way, wedlock ain’t on the market of Amazon and it’s not even in development"
1657790538123210753,,,@ariojosdemiel @Vcam109 They will ask Ewing to be traded by now. Lol.
1657790540186890241,,,Digan lo que digan el disco duro de el salvador ya fue recetiado no hay vuelta a tras ya es tiempo de cambiar el disco https://t.co/2WkzMHd2Bb
1657790681299951617,,,hate smoking alone sometimes 🥲
1657790679957794818,,,Happy Mother’s Day and I’m sorry if a lot of you feel like you should’ve swallowed.
1657790684047241219,,,spent all of this weekend recalibrating my vibes https://t.co/7OjeU3PChZ
1657790712551817223,,,"Oscar: good chewability, 12/10. https://t.co/DHPhbCvwTG"
1657790732172775425,,,tiny bird threads through this tiny forest of birch
1657790734416719875,,,"@theblondebroker @thebIomdebroker Me, myself and I will always be my favorite influencer, why... Because my gut has steered me wrong yet."
1657790758626156546,,,"Tis that time 🥰
@Starbucks Caramel Ribbon Crunch https://t.co/KE4JStLiNM"
1657790777651494914,,,@yipunyoshi Yeah want to utilize. Wanted to talk to u abt it😉
1657790827354046467,,,I want to go to Charles Pan Fired in Harlem today. Fuck all the high end restaurants. Give me some good ol soul food.
1657790855992819712,,,@pchannelstrip its like really huge (twink for scale) https://t.co/iwYXxjFkfN
1657790857062281219,,,@KnicksBig15 They would of call the store he was packing bags before becoming an NBA player and ask to take him back. Lol.
1657790901895442434,,,"You don’t wanna miss this…

FIFA vs. NEW YORK CITY 🗽 https://t.co/saBiqvjJ5z"
1657790918529785856,,,You better off playing with your pussy than playing with me
1657790974381129730,,,@aslightattitude Oh def!
1657790994660589573,,,lol everyone likes the wedding and no one speaks to the wedlock and I think that’s probably right. Scurry. https://t.co/gwhl2864ds
1657791023957901314,,,Mimosas kicking my ass. About to take a gangsta lay down. Happy Mother’s Day
1657791047727034371,,,so many moms walking with flowers today 🥺🌷💗
1657791161128370177,,,@noeliajmz @elhilopodcast @CronistaOscar Como sea al pasado no volveremos 👇👇👇👇👇👇👇👇👇👇 https://t.co/bWvukpglzn
1657791243940765696,,,https://t.co/xR8zqMHCnD
1657791311062106112,,,i wanna corona w a lil lime shoved into the neck more than anything right now
1657791337209397250,,,But it’s a good thing we also know this ride made well Too https://t.co/r5e3jzdoIy
1657791415160635394,,,Hora del snack https://t.co/nALu1L2KCn
1657791427685023745,,,@TSN_Sports @GoldenKnights slashing star players on the wrist that’s the way you play the game Alex?
1657791480927248384,,,Why are y’all like this??? https://t.co/YTb9sCnVZ2
1657791715585957890,,,Silver Eye Announces New Lab  https://t.co/A3vWvCezLx
1657791736993787904,,,05/14 “MAN I HAD 12 DARK MAGICIANS” https://t.co/PfIJDa6EY0
1657791755360559106,,,"Is making art for the algorithm still considered art? How can one create art for a living while still maintaining creative integrity? How possible even is it? 

These questions and more are explored in this week’s newsletter, check it out if you wish 🎨 https://t.co/SKfuezQ5VS"
1657791897333538821,,,https://t.co/l4wSZ3IWCn https://t.co/4GonhHbR4V
1657791898432552961,,,@IsabelAnreus A+
1657791939125862402,,,@Leyenda7Suave Il est tellement cave
1657792035636559875,,,"@DrQ80_7 His message is promoting toxic masculinity as he admits. I believe everyone should be opposing this. 
We can’t say that a guy with these values has “good things” as well.

He is saying that this is a conspiracy to deceive the people, a technique that can be successful and works…"
1657792059636432898,,,"two white gays chatting in central park: “the opera was wonderful last night… and the venue was packed, lots of young people, and lots of black people… yeah :)”"
1657792150501994496,,,Incident on #HollandTunnel WB at New York Side https://t.co/7qQq9ZA82x
1657792151298666496,,,Incident on #NorthLine NB at New York Penn Station https://t.co/w8DkHIquNA
1657792151525249026,,,Incident on #NorthLine NB at New York Penn Station https://t.co/eSrcG7zdY6
1657792153207046144,,,Incident on #CoastLine at New York Penn Station https://t.co/w8DkHIquNA
1657792152292802562,,,Incident on #JerseyLine at New York Penn Station https://t.co/w8DkHIquNA
1657792150396973059,,,Incident on #HollandTunnel WB at New York Side https://t.co/LeuGAgA4nu
1657792152926142466,,,Find a way to win @celtics #game7
1657792154528280580,,,Incident on #CoastLine at New York Penn Station https://t.co/eSrcG7zdY6
1657792153496461313,,,Incident on #JerseyLine at New York Penn Station https://t.co/eSrcG7zdY6
1657792170072350722,,,“Is Commercial Art a Paradox?” - an exploration of the affordances and limitations of creating art for profit https://t.co/l4wSZ3IWCn https://t.co/Nl5LChWGLG
1657792255586111490,,,"Happy Mothers Day ….
protect your babies https://t.co/8A0g4aCHkA"
1657792306550919169,,,Williamsburg Mona Lisa https://t.co/9XoUaHzCV1
1657792439137062913,,,"Ayer me enteré que los gringos de mi generación (50) nunca pusieron un telegrama y pensaban que eso no existía hace muchas décadas, y me sentí como si mi niñez hubiera sido en otro planeta."
1657792541041782784,,,@OfAPlace @DagoSupremacy when the SHTF I’m heading to Massachusetts that’s all I can say
1657792584578654213,,,"@DrQ80_7 So to you, he can be a criminal, but you would defend him until he is found guilty? 
What do you mean by things being pushed on us?"
1657792809032720384,,,@OnlyBandzNFT Gm legend
1657792813680201752,,,@ScoopySnax GM sc00p ☕️
1657792889831714818,,,@CloneEliana Happy Mother's Day to you queen
1657792899956760579,,,I need my second wind ASAP. Actually boutta fall asleep at work
1657792912988438528,,,@MommaBearG75 @pudgypenguins Ikr!
1657792913219244034,,,Southwest Airlines advertising on Twitter is peak late-stage Titanicism https://t.co/Gszj21ZBKK
1657792915467370497,,,I aspire to be this great of a shit-talker 🙏🏽🙏🏽 https://t.co/m1CkMj5og9
1657792951559372800,,,🕐  CLON
1657792981292707844,,,@ThatKeanu GM fam have a good one 🐸
1657792996752908288,,,@shelbystardust Happy Mother's Day to you and GM
1657792998539755522,,,Que chinva  de tipos.... https://t.co/giVeAIerDj
1657793017623846913,,,Lunch is served .. Madame Vo Vietnamese restaurant. https://t.co/q4X619UsKY
1657793059952766976,,,@A_Wasted_Talent Gm gm
1657793060133122051,,,@miketx95 GM Mike have a great day!
1657793117603647488,,,@etzeremile Nap la! Men fok ou di nou sak fè dola ap desann pandan nou pa expòté anyen.
1657793142991536129,,,"@TruQuest_69 GM Tru, you too fam!"
1657793193860104196,,,was gonna say good morning but is 1 pm https://t.co/nG3fEZNBRZ
1657793225321594883,,,@youarekindapunk You look sexy 🥰
1657793314618220544,,,So we’ve got an eye issue folks
1657793342284140544,,,くりたしげたかMoMAを楽しんだ図 https://t.co/L0lrpiB0nD
1657793481543221250,,,My mom posted this like her dog is her only child https://t.co/z6svb4XzpL
1657793500732178437,,,@EnronChairman My safe house looks far better
1657793583884238848,,,https://t.co/zRmRjf17Pv
1657793588841816066,,,@MananaSunsets Happy Mother's Day to you
1657793646534488065,,,@DoSomeMolly 🐕
1657793721105096711,,,"5月14日(日)のニューヨークは快晴！午後1時過ぎで気温19度。本当に気持ちいいお天気です。

今日はLICの公園に来てます。マンハッタンの高層ビル群が美しく見えます！

皆さんも良い日曜日をお過ごし下さい！
#ニューヨークの風景 https://t.co/wngya8Pk75"
